"flow_id","code","code_name"
"IRFCL","IRFCLDT3_IRFCL5T_EC13_LP_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, + 10 % (Depreciation of 10%), Long positions"
"IRFCL","IRFCLDT3_IRFCL5T_EC13_SHP_EUR","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, + 10 % (Depreciation of 10%), Short positions"
"IRFCL","IRFCLDT3_IRFCL5T_EC13_SHP_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, + 10 % (Depreciation of 10%), Short positions"
"IRFCL","IRFCLDT3_IRFCL5T_EC13_SHP_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, + 10 % (Depreciation of 10%), Short positions"
"IRFCL","IRFCLDT3_IRFCL5T_EC14_LP_EUR","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, + 5 % (Depreciation of 5%), Long positions"
"IRFCL","IRFCLDT3_IRFCL5T_EC14_LP_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, + 5 % (Depreciation of 5%), Long positions"
"IRFCL","IRFCLDT3_IRFCL5T_EC14_LP_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, + 5 % (Depreciation of 5%), Long positions"
"IRFCL","IRFCLDT3_IRFCL5T_EC14_SHP_EUR","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, + 5 % (Depreciation of 5%), Short positions"
"IRFCL","IRFCLDT3_IRFCL5T_EC14_SHP_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, + 5 % (Depreciation of 5%), Short positions"
"IRFCL","IRFCLDT3_IRFCL5T_EC14_SHP_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, + 5 % (Depreciation of 5%), Short positions"
"IRFCL","IRFCLDT3_IRFCL5T_EC15_LP_EUR","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, At Current Exchange Rate, Long positions"
"IRFCL","IRFCLDT3_IRFCL5T_EC15_LP_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, At Current Exchange Rate, Long positions"
"IRFCL","IRFCLDT3_IRFCL5T_EC15_LP_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, At Current Exchange Rate, Long positions"
"IRFCL","IRFCLDT3_IRFCL5T_EC15_SHP_EUR","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, At Current Exchange Rate, Short positions"
"IRFCL","IRFCLDT3_IRFCL5T_EC15_SHP_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, At Current Exchange Rate, Short positions"
"IRFCL","IRFCLDT3_IRFCL5T_EC15_SHP_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, At Current Exchange Rate, Short positions"
"IRFCL","IRFCLDT3_IRFCL5T_EC17_LP_EUR","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, Bought calls, Long positions"
"IRFCL","IRFCLDT3_IRFCL5T_EC17_LP_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, Bought calls, Long positions"
"IRFCL","IRFCLDT3_IRFCL5T_EC17_LP_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, Bought calls, Long positions"
"IRFCL","IRFCLDT3_IRFCL5T_EC2_SHP_EUR","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, Bought Puts, Short positions"
"IRFCL","IRFCLDT3_IRFCL5T_EC2_SHP_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, Bought Puts, Short positions"
"IRFCL","IRFCLDT3_IRFCL5T_EC2_SHP_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, Bought Puts, Short positions"
"IRFCL","IRFCLDT3_IRFCL5T_EC9_LP_EUR","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, Written Puts, Long positions"
"IRFCL","IRFCLDT3_IRFCL5T_EC9_LP_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, Written Puts, Long positions"
"IRFCL","IRFCLDT3_IRFCL5T_EC9_LP_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, Written Puts, Long positions"
"IRFCL","IRFCLDT3_IRFCL5T_LP_EUR","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, Long positions"
"IRFCL","IRFCLDT3_IRFCL5T_LP_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, Long positions"
"IRFCL","IRFCLDT3_IRFCL5T_LP_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, Long positions"
"IRFCL","IRFCLDT3_IRFCL5T_SHP_EUR","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, Short positions"
"IRFCL","IRFCLDT3_IRFCL5T_SHP_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, Short positions"
"IRFCL","IRFCLDT3_IRFCL5T_SHP_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, Short positions"
"IRFCL","IRFCLDT3_IRFCL84_USD","Contingent short-term net drains on foreign currency assets (nominal value), Total foreign currency securities issued with embedded options (puttable bonds)"
"IRFCL","IRFCLDT3_IRFCL84_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Total foreign currency securities issued with embedded options (puttable bonds)"
"IRFCL","IRFCLDT3_IRFCL9_SD1Y_CL_USD","Contingent short-term net drains on foreign currency assets (nominal value), Collateral guarantees on debt, Falling due within 1 year, Contingent liabilities"
"IRFCL","IRFCLDT3_IRFCL9_SD1Y_CL_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Collateral guarantees on debt, Falling due within 1 year, Contingent liabilities"
"IRFCL","IRFCLDT3_IRFCL9_SM1MUT3M_CL_USD","Contingent short-term net drains on foreign currency assets (nominal value), Collateral guarantees on debt, More than 1 and up to 3 months, Contingent liabilities"
"IRFCL","IRFCLDT3_IRFCL9_SM1MUT3M_CL_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Collateral guarantees on debt, More than 1 and up to 3 months, Contingent liabilities"
"IRFCL","IRFCLDT3_IRFCL9_SM3MUTY_CL_USD","Contingent short-term net drains on foreign currency assets (nominal value), Collateral guarantees on debt, More than 3 months and up to 1 year, Contingent liabilities"
"IRFCL","IRFCLDT3_IRFCL9_SM3MUTY_CL_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Collateral guarantees on debt, More than 3 months and up to 1 year, Contingent liabilities"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PB_BOFIORC_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided by, banks and other financial institutions outside reporting country"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PB_BOFIORC_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided by, banks and other financial institutions outside reporting country"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PB_BOFIRC_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided by, banks and other financial institutions in the reporting country"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PB_BOFIRC_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided by, banks and other financial institutions in the reporting country"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PB_BONS1XABIS_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided by, Other National Monetary authorities and international organizations, BIS"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PB_BONS1XABIS_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided by, Other National Monetary authorities and international organizations, BIS"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PB_BONS1XAIMF_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided by, Other National Monetary authorities and international organizations, IMF"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PB_BONS1XAIMF_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided by, Other National Monetary authorities and international organizations, IMF"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PB_BONS1XAONA_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided by, Other National Monetary authorities"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PB_BONS1XAONA_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided by, Other National Monetary authorities"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PB_BONS1XAOTH_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided by, Other international monetary organizations"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PB_BONS1XAOTH_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided by, Other international monetary organizations"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PB_TONS1XA_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided by, Other National Monetary authorities and international organizations"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PB_TONS1XA_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided by, Other National Monetary authorities and international organizations"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PB_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided by"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PB_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided by"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PT_BOFIORC_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided to, banks and other financial institutions outside reporting country"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PT_BOFIORC_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided to, banks and other financial institutions outside reporting country"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PT_BOFIRC_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided to, banks and other financial institutions in the reporting country"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PT_BOFIRC_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided to, banks and other financial institutions in the reporting country"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PT_TONS1XA_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided to, Other National Monetary authorities and international organizations"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PT_TONS1XA_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided to, Other National Monetary authorities and international organizations"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PT_TONS1XABIS_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided to, Other National Monetary authorities and international organizations, BIS"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PT_TONS1XABIS_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided to, Other National Monetary authorities and international organizations, BIS"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PT_TONS1XAIMF_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided to, Other National Monetary authorities and international organizations, IMF"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PT_TONS1XAIMF_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided to, Other National Monetary authorities and international organizations, IMF"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PT_TONS1XAONA_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided to, Other National Monetary"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PT_TONS1XAONA_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided to, Other National Monetary"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PT_TONS1XAOTH_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided to, Other international monetary organizations"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PT_TONS1XAOTH_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided to, Other international monetary organizations"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PT_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided to"
"IRFCL","IRFCLDT3_IRFCL95_SM1MUT3M_PT_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 1 and up to 3 months, Provided to"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PB_BOFIORC_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided by, banks and other financial institutions outside reporting country"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PB_BOFIORC_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided by, banks and other financial institutions outside reporting country"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PB_BOFIRC_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided by, banks and other financial institutions in the reporting country"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PB_BOFIRC_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided by, banks and other financial institutions in the reporting country"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PB_BONS1XABIS_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided by, Other National Monetary authorities and international organizations, BIS"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PB_BONS1XABIS_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided by, Other National Monetary authorities and international organizations, BIS"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PB_BONS1XAIMF_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided by, Other National Monetary authorities and international organizations, IMF"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PB_BONS1XAIMF_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided by, Other National Monetary authorities and international organizations, IMF"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PB_BONS1XAONA_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided by, Other National Monetary authorities"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PB_BONS1XAONA_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided by, Other National Monetary authorities"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PB_BONS1XAOTH_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided by, Other international monetary organizations"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PB_BONS1XAOTH_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided by, Other international monetary organizations"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PB_TONS1XA_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided by, Other National Monetary authorities and international organizations"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PB_TONS1XA_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided by, Other National Monetary authorities and international organizations"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PB_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided by"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PB_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided by"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PT_BOFIORC_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided to, banks and other financial institutions outside reporting country"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PT_BOFIORC_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided to, banks and other financial institutions outside reporting country"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PT_BOFIRC_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided to, banks and other financial institutions in the reporting country"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PT_BOFIRC_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided to, banks and other financial institutions in the reporting country"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PT_TONS1XA_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided to, Other National Monetary authorities and international organizations"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PT_TONS1XA_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided to, Other National Monetary authorities and international organizations"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PT_TONS1XABIS_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided to, Other National Monetary authorities and international organizations, BIS"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PT_TONS1XABIS_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided to, Other National Monetary authorities and international organizations, BIS"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PT_TONS1XAIMF_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided to, Other National Monetary authorities and international organizations, IMF"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PT_TONS1XAIMF_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided to, Other National Monetary authorities and international organizations, IMF"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PT_TONS1XAONA_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided to, Other National Monetary"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PT_TONS1XAONA_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided to, Other National Monetary"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PT_TONS1XAOTH_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided to, Other international monetary organizations"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PT_TONS1XAOTH_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided to, Other international monetary organizations"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PT_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided to"
"IRFCL","IRFCLDT3_IRFCL95_SM3MUTY_PT_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, More than 3 months and up to 1 year, Provided to"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PB_BOFIORC_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided by, banks and other financial institutions outside reporting country"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PB_BOFIORC_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided by, banks and other financial institutions outside reporting country"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PB_BOFIRC_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided by, banks and other financial institutions in the reporting country"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PB_BOFIRC_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided by, banks and other financial institutions in the reporting country"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PB_BONS1XABIS_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided by, Other National Monetary authorities and international organizations, BIS"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PB_BONS1XABIS_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided by, Other National Monetary authorities and international organizations, BIS"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PB_BONS1XAIMF_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided by, Other National Monetary authorities and international organizations, IMF"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PB_BONS1XAIMF_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided by, Other National Monetary authorities and international organizations, IMF"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PB_BONS1XAONA_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided by, Other National Monetary authorities"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PB_BONS1XAONA_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided by, Other National Monetary authorities"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PB_BONS1XAOTH_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided by, Other international monetary organizations"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PB_BONS1XAOTH_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided by, Other international monetary organizations"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PB_TONS1XA_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided by, Other National Monetary authorities and international organizations"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PB_TONS1XA_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided by, Other National Monetary authorities and international organizations"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PB_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided by"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PB_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided by"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PT_BOFIORC_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided to, banks and other financial institutions outside reporting country"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PT_BOFIORC_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided to, banks and other financial institutions outside reporting country"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PT_BOFIRC_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided to, banks and other financial institutions in the reporting country"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PT_BOFIRC_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided to, banks and other financial institutions in the reporting country"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PT_TONS1XA_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided to, Other National Monetary authorities and international organizations"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PT_TONS1XA_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided to, Other National Monetary authorities and international organizations"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PT_TONS1XABIS_USD","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided to, Other National Monetary authorities and international organizations, BIS"
"IRFCL","IRFCLDT3_IRFCL95_SUTM_PT_TONS1XABIS_XDC","Contingent short-term net drains on foreign currency assets (nominal value), Undrawn unconditional credit lines, Up to 1 month, Provided to, Other National Monetary authorities and international organizations, BIS"
