flow_id,flow_name,dsd_ref,concept_ref,codelist_id,indicator_candidate,code,code_name,parent_code
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL9_SD1Y_CL_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Collateral guarantees on debt, Falling due within 1 year, Contingent liabilities",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL9_SD1Y_CL_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Collateral guarantees on debt, Falling due within 1 year, Contingent liabilities",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL9_SD1Y_CL_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Collateral guarantees on debt, Falling due within 1 year, Contingent liabilities",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL9_SM3MUTY_CL_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Collateral guarantees on debt, More than 3 months and up to 1 year, Contingent liabilities",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL9_SM3MUTY_CL_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Collateral guarantees on debt, More than 3 months and up to 1 year, Contingent liabilities",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL9_SM3MUTY_CL_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Collateral guarantees on debt, More than 3 months and up to 1 year, Contingent liabilities",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL9T_SD1Y_CL_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Total collateral guarantees on debt, Falling due within 1 year, Contingent liabilities",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL9T_SD1Y_CL_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Total collateral guarantees on debt, Falling due within 1 year, Contingent liabilities",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL9T_SD1Y_CL_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Total collateral guarantees on debt, Falling due within 1 year, Contingent liabilities",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_SM1MUT3M_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), More than 1 and up to 3 months",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_SM1MUT3M_USD,"Contingent short-term net drains on foreign currency assets (nominal value), More than 1 and up to 3 months",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_SM1MUT3M_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), More than 1 and up to 3 months",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_SUTM_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Up to 1 month",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_SUTM_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Up to 1 month",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_SUTM_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Up to 1 month",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_SM3MUTY_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), More than 3 months and up to 1 year",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_SM3MUTY_USD,"Contingent short-term net drains on foreign currency assets (nominal value), More than 3 months and up to 1 year",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_SM3MUTY_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), More than 3 months and up to 1 year",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_OCL_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Other contingent liabilities",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_OCL_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Other contingent liabilities",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_OCL_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Other contingent liabilities",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM1MUT3M_EC15_LP_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 1 and up to 3 months, In-the-money Options, At Current Exchange Rate, Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM1MUT3M_EC15_LP_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 1 and up to 3 months, In-the-money Options, At Current Exchange Rate, Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM1MUT3M_EC15_LP_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 1 and up to 3 months, In-the-money Options, At Current Exchange Rate, Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SUTM_EC15_LP_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, Up to 1 month, In-the-money Options, At Current Exchange Rate, Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SUTM_EC15_LP_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, Up to 1 month, In-the-money Options, At Current Exchange Rate, Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SUTM_EC15_LP_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, Up to 1 month, In-the-money Options, At Current Exchange Rate, Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM3MUTY_EC15_LP_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 3 months and up to 1 year, In-the-money Options, At Current Exchange Rate, Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM3MUTY_EC15_LP_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 3 months and up to 1 year, In-the-money Options, At Current Exchange Rate, Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM3MUTY_EC15_LP_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 3 months and up to 1 year, In-the-money Options, At Current Exchange Rate, Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5T_EC15_LP_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, At Current Exchange Rate, Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5T_EC15_LP_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, At Current Exchange Rate, Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5T_EC15_LP_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, At Current Exchange Rate, Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM1MUT3M_EC15_SHP_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 1 and up to 3 months, In-the-money Options, At Current Exchange Rate, Short positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM1MUT3M_EC15_SHP_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 1 and up to 3 months, In-the-money Options, At Current Exchange Rate, Short positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM1MUT3M_EC15_SHP_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 1 and up to 3 months, In-the-money Options, At Current Exchange Rate, Short positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SUTM_EC15_SHP_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, Up to 1 month, In-the-money Options, At Current Exchange Rate, Short positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SUTM_EC15_SHP_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, Up to 1 month, In-the-money Options, At Current Exchange Rate, Short positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SUTM_EC15_SHP_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, Up to 1 month, In-the-money Options, At Current Exchange Rate, Short positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM3MUTY_EC15_SHP_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 3 months and up to 1 year, In-the-money Options, At Current Exchange Rate, Short positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM3MUTY_EC15_SHP_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 3 months and up to 1 year, In-the-money Options, At Current Exchange Rate, Short positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM3MUTY_EC15_SHP_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 3 months and up to 1 year, In-the-money Options, At Current Exchange Rate, Short positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5T_EC15_SHP_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, At Current Exchange Rate, Short positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5T_EC15_SHP_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, At Current Exchange Rate, Short positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5T_EC15_SHP_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, At Current Exchange Rate, Short positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM1MUT3M_EC14_LP_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 1 and up to 3 months, In-the-money Options, + 5 % (Depreciation of 5%), Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM1MUT3M_EC14_LP_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 1 and up to 3 months, In-the-money Options, + 5 % (Depreciation of 5%), Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM1MUT3M_EC14_LP_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 1 and up to 3 months, In-the-money Options, + 5 % (Depreciation of 5%), Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SUTM_EC14_LP_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, Up to 1 month, In-the-money Options, + 5 % (Depreciation of 5%), Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SUTM_EC14_LP_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, Up to 1 month, In-the-money Options, + 5 % (Depreciation of 5%), Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SUTM_EC14_LP_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, Up to 1 month, In-the-money Options, + 5 % (Depreciation of 5%), Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM3MUTY_EC14_LP_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 3 months and up to 1 year, In-the-money Options, + 5 % (Depreciation of 5%), Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM3MUTY_EC14_LP_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 3 months and up to 1 year, In-the-money Options, + 5 % (Depreciation of 5%), Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM3MUTY_EC14_LP_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 3 months and up to 1 year, In-the-money Options, + 5 % (Depreciation of 5%), Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5T_EC14_LP_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, + 5 % (Depreciation of 5%), Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5T_EC14_LP_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, + 5 % (Depreciation of 5%), Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5T_EC14_LP_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, + 5 % (Depreciation of 5%), Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM1MUT3M_EC14_SHP_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 1 and up to 3 months, In-the-money Options, + 5 % (Depreciation of 5%), Short positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM1MUT3M_EC14_SHP_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 1 and up to 3 months, In-the-money Options, + 5 % (Depreciation of 5%), Short positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM1MUT3M_EC14_SHP_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 1 and up to 3 months, In-the-money Options, + 5 % (Depreciation of 5%), Short positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SUTM_EC14_SHP_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, Up to 1 month, In-the-money Options, + 5 % (Depreciation of 5%), Short positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SUTM_EC14_SHP_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, Up to 1 month, In-the-money Options, + 5 % (Depreciation of 5%), Short positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SUTM_EC14_SHP_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, Up to 1 month, In-the-money Options, + 5 % (Depreciation of 5%), Short positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM3MUTY_EC14_SHP_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 3 months and up to 1 year, In-the-money Options, + 5 % (Depreciation of 5%), Short positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM3MUTY_EC14_SHP_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 3 months and up to 1 year, In-the-money Options, + 5 % (Depreciation of 5%), Short positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM3MUTY_EC14_SHP_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 3 months and up to 1 year, In-the-money Options, + 5 % (Depreciation of 5%), Short positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5T_EC14_SHP_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, + 5 % (Depreciation of 5%), Short positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5T_EC14_SHP_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, + 5 % (Depreciation of 5%), Short positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5T_EC14_SHP_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Total options in foreign currencies vis-a-vis the domestic currency, In-the-money Options, + 5 % (Depreciation of 5%), Short positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM1MUT3M_EC12_LP_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 1 and up to 3 months, In-the-money Options, - 5 % (Appreciation of 5%), Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM1MUT3M_EC12_LP_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 1 and up to 3 months, In-the-money Options, - 5 % (Appreciation of 5%), Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM1MUT3M_EC12_LP_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 1 and up to 3 months, In-the-money Options, - 5 % (Appreciation of 5%), Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SUTM_EC12_LP_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, Up to 1 month, In-the-money Options, - 5 % (Appreciation of 5%), Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SUTM_EC12_LP_USD,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, Up to 1 month, In-the-money Options, - 5 % (Appreciation of 5%), Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SUTM_EC12_LP_XDC,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, Up to 1 month, In-the-money Options, - 5 % (Appreciation of 5%), Long positions",NA
IRFCL,International Reserves and Foreign Currency Liquidity (IRFCL),DSD_IRFCL_PUB,INDICATOR,CL_IRFCL_INDICATOR_PUB,TRUE,IRFCLDT3_IRFCL5_SM3MUTY_EC12_LP_EUR,"Contingent short-term net drains on foreign currency assets (nominal value), Options in foreign currencies vis a  vis the domestic currency, More than 3 months and up to 1 year, In-the-money Options, - 5 % (Appreciation of 5%), Long positions",NA
